,source,destination,mixed_string,semantic_proximity
128343,Thunder,Crystal,CTadehlnrrstuy,0.22357896034379285
128344,Thunder,Tear,TTadeehnrru,0.32931983832191464
128345,Thunder,Skull,STdehkllnruu,0.28378261331105753
128346,Thunder,Paint,PTadehinnrtu,0.2088436989340154
128347,Thunder,Axe,ATdeehnrux,0.3405576493236875
128348,Thunder,Wing,TWdeghinnru,0.1917505890591675
128349,Thunder,Scratch,STaccdehhnrrtu,0.20130358110954097
128350,Thunder,Record,RTcddeehnorru,0.10649582921548456
128351,Thunder,Sahara,STaaadehhnrru,0.2382559460717303
128352,Thunder,Kitchen,KTcdeehhinnrtu,0.12374005349069772
128353,Thunder,Helmet,HTdeeehlmnrtu,0.25862049351493505
128354,Thunder,Smoke,STdeehkmnoru,0.36130951757429636
128355,Thunder,Penny,PTdeehnnnruy,0.1555782372439762
128356,Thunder,Gum,GTdehmnruu,0.11951945254425274
128357,Thunder,Bee,BTdeeehnru,0.27900436182882493
128358,Thunder,Guitar,GTadehinrrtuu,0.2909499790229246
128359,Thunder,Nylon,NTdehlnnoruy,0.1171600172618321
128360,Thunder,Volcano,TVacdehlnnooru,0.3361235374141305
128361,Thunder,Judge,JTddeeghnruu,0.12352719087921851
128362,Thunder,Mile,MTdeehilnru,0.15896960089052994
128363,Thunder,Tipi,TTdehiinpru,0.06864843851045577
128364,Thunder,Baby,BTabdehnruy,0.24771852685706594
128365,Thunder,Stethoscope,STcdeeehhnooprsttu,0.09976561743746845
128366,Thunder,Dream,DTadeehmnrru,0.3202932177009324
128367,Thunder,Sand,STaddehnnru,0.3329377557275018
128368,Thunder,Dwarf,DTadefhnrruw,0.23823637266841308
128369,Thunder,Astronaut,ATadehnnorrsttuu,0.03534980175642621
128370,Thunder,Coast,CTadehnorstu,0.3029589318614668
128371,Thunder,Leather,LTadeeehhnrrtu,0.13734237859631068
128372,Thunder,Fiddle,FTdddeehilnru,0.21847159599198684
128373,Thunder,Kiss,KTdehinrssu,0.3526320899169359
128374,Thunder,Bikini,BTdehiiiknnru,0.17979453658423356
128375,Thunder,Egg,ETdegghnru,0.17578361750574478
128376,Thunder,Goldilocks,GTcddehikllnoorsu,0.061086871807634315
128377,Thunder,Popcorn,PTcdehnnooprru,0.25258914561434487
128378,Thunder,Ear,ETadehnrru,0.26642365569958654
128379,Thunder,Caesar,CTaadeehnrrsu,0.26539247552663847
128380,Thunder,Greenhouse,GTdeeeehhnnorrsuu,0.05401581082112276
128381,Thunder,Dust,DTdehnrstuu,0.34164158865422545
128382,Thunder,Slipper,STdeehilnpprru,0.12086937083096697
128383,Thunder,Troll,TTdehllnorru,0.22956866562673414
128384,Thunder,Quack,QTacdehknruu,0.1739106611148586
128385,Thunder,Volume,TVdeehlmnoruu,0.10138095579970302
128386,Thunder,Ski,STdehiknru,0.20253826668419936
128387,Thunder,Russia,RTadehinrssuu,0.20177175011390747
128388,Thunder,Pearl,PTadeehlnrru,0.25655219223502873
128389,Thunder,Pacific,PTaccdefhiinru,0.34637219171057754
128390,Thunder,Boil,BTdehilnoru,0.22050948779290094
128391,Thunder,Easter,ETadeehnrrstu,0.2293808291683931
128392,Thunder,Quarter,QTadeehnrrrtuu,0.16631381214471902
128393,Thunder,Microwave,MTacdeehinorruvw,0.1388912112683046
128394,Thunder,Shower,STdeehhnorruw,0.25665770601256266
128395,Thunder,Fuel,FTdeehlnruu,0.12586120036869494
128396,Thunder,Earthquake,ETaadeehhknqrrtuu,0.3331337362951891
128397,Thunder,Crow,CTdehnorruw,0.36038741062426655
128398,Thunder,Magician,MTaacdeghiinnru,0.1988471511698446
128399,Thunder,Nerve,NTdeeehnrruv,0.1408511803584241
128478,Musketeer,Drum,DMeeekmrrstuu,-0.039986275061046676
128479,Musketeer,Nose,MNeeeekorsstu,0.0316345426608751
128480,Musketeer,Anchor,AMceeehknorrstu,-0.06067894122397902
128481,Musketeer,Shoulder,MSdeeeehklorrstuu,0.045805194904917065
128482,Musketeer,Spirit,MSeeeiikprrsttu,0.07751535678780376
128483,Musketeer,Book,BMeeekkoorstu,-0.07864592507596056
128484,Musketeer,Kick,KMceeeikkrstu,-0.05707609712727015
128485,Musketeer,Boss,BMeeekorssstu,-0.017285251175505827
128486,Musketeer,Rope,MReeeekoprstu,0.017113404141023934
128487,Musketeer,Avalanche,AMaaceeeehklnrstuv,0.037983632263994864
128488,Musketeer,Sheet,MSeeeeehkrsttu,-0.0033604720546097605
128489,Musketeer,Tuxedo,MTdeeeekorstuux,0.23498246979112294
128490,Musketeer,Shampoo,MSaeeehkmooprstu,0.062461041469151456
128491,Musketeer,Frog,FMeeegkorrstu,0.12068863456686944
128492,Musketeer,Milk,MMeeeikklrstu,-0.029950032098955838
128493,Musketeer,Gangster,GMaeeeegknrrssttu,0.2352613433326032
128494,Musketeer,Spurs,MSeeekprrsstuu,0.04610896289827395
128495,Musketeer,Step,MSeeeekprsttu,-0.044249975508086827
128496,Musketeer,Mummy,MMeeekmmrstuuy,0.18244060305565718
128497,Musketeer,Kung Fu, FKMeeegknrstuuu,0.1193094327732078
128498,Musketeer,Wedding,MWddeeeegiknrstu,-0.013083712371988746
128499,Musketeer,Minotaur,MMaeeeiknorrsttuu,0.3561829063544825
128500,Musketeer,Sleep,MSeeeeeklprstu,-0.05541536870764331
128501,Musketeer,Eden,EMdeeeeknrstu,0.09555339862643826
128502,Musketeer,Boxer,BMeeeekorrstux,0.15164506029385424
128503,Musketeer,Homer,HMeeeekmorrstu,0.11952616370986892
128504,Musketeer,Peach,MPaceeeehkrstu,0.13406293930769753
128505,Musketeer,Waitress,MWaeeeeikrrsssttu,0.13684922394341406
128506,Musketeer,Computer,CMeeeekmoprrsttuu,-0.13530627627154895
128507,Musketeer,Tiger,MTeeeegikrrstu,0.10102958533746198
128508,Musketeer,Wagon,MWaeeegknorstu,0.12205774605374073
128509,Musketeer,Stamp,MSaeeekmprsttu,-0.029316598016046812
128510,Musketeer,Flood,FMdeeekloorstu,-0.11328999665137844
128511,Musketeer,Manicure,MMaceeeeiknrrstuu,0.09809862145895691
128512,Musketeer,Swamp,MSaeeekmprstuw,0.11493878330017054
128513,Musketeer,Dressing,DMeeeegiknrrssstu,0.09451136401797558
128514,Musketeer,Radio,MRadeeeikorstu,-0.12606394807634821
128515,Musketeer,Banana,BMaaaeeeknnrstu,0.06981608603000032
128516,Musketeer,Pad,MPadeeekrstu,-0.12204088039965082
128517,Musketeer,Sun,MSeeeknrstuu,-0.061253867944490566
128518,Musketeer,Sugar,MSaeeegkrrstuu,0.03639987862721134
128519,Musketeer,Ram,MRaeeekmrstu,0.027952495102307597
128520,Musketeer,Sack,MSaceeekkrstu,0.08514716672980356
128521,Musketeer,Rainbow,MRabeeeiknorstuw,0.05316799256053195
128522,Musketeer,Magazine,MMaaeeeegiknrstuz,-0.04072580589712544
128523,Musketeer,Story,MSeeekorrsttuy,-0.01014401862157087
128524,Musketeer,Pig,MPeeegikrstu,0.06372205207929665
128525,Musketeer,Comet,CMeeeekmorsttu,0.09204253203195732
128526,Musketeer,Chip,CMeeehikprstu,-0.010854396007732943
128527,Musketeer,Bean,BMaeeeeknrstu,0.05502322219944172
128528,Musketeer,Pop,MPeeekoprstu,-0.025973534644598686
128529,Musketeer,Page,MPaeeeegkrstu,-0.1393439819499962
128530,Musketeer,Groom,GMeeekmoorrstu,0.10606697372426745
128531,Musketeer,Paddle,MPaddeeeeklrstu,0.022870786070879546
128532,Musketeer,Mirror,MMeeeikorrrrstu,0.02106240983768895
128533,Musketeer,Sword,MSdeeekorrstuw,0.25658086603650526
128534,Musketeer,Tip,MTeeeikprstu,-0.047930984531714196
128535,Musketeer,Shell,MSeeeehkllrstu,0.00945436663401301
128536,Musketeer,Peanut,MPaeeeeknrsttuu,0.07211653262761335
128537,Musketeer,House,HMeeeekorsstuu,-0.06999887113351856
128538,Musketeer,Hit,HMeeeikrsttu,-0.08675217218394875
128539,Musketeer,Brain,BMaeeeiknrrstu,-0.07997867820840136
128540,Musketeer,Santa,MSaaeeeknrsttu,0.11319125532544697
128541,Musketeer,Halloween,HMaeeeeekllnorstuw,0.20510646867155086
128542,Musketeer,Hide,HMdeeeeikrstu,-0.02282203790163098
128543,Musketeer,Brazil,BMaeeeiklrrstuz,0.060878028462413324
128544,Musketeer,Cone,CMeeeeknorstu,0.035134617155185684
128545,Musketeer,Knot,KMeeeknorsttu,0.013597952617896533
128546,Musketeer,Wish,MWeeehikrsstu,-0.07044752689760608
128547,Musketeer,Rust,MReeekrssttuu,-0.001832328569444843
128548,Musketeer,Ace,AMceeeekrstu,0.12365139600376174
128550,Musketeer,Sumo,MSeeekmorstuu,0.20247380322724098
128551,Musketeer,Reindeer,MRdeeeeeeiknrrstu,0.19080017407809996
128552,Musketeer,Tea,MTaeeeekrstu,0.020449951131168355
128553,Musketeer,Armor,AMeeekmorrrstu,0.17579668918787741
128554,Musketeer,Toast,MTaeeekorssttu,0.04936433962230751
128555,Musketeer,Polo,MPeeekloorstu,0.08400270280443792
128556,Musketeer,Laundry,LMadeeeknrrstuuy,-0.08929883669566256
128557,Musketeer,Bowl,BMeeeklorstuw,-0.003672988119812801
128558,Musketeer,Trick,MTceeeikkrrstu,0.013748280037491825
128559,Musketeer,Crusader,CMadeeeekrrrsstuu,0.3116727591178401
128560,Musketeer,Farm,FMaeeekmrrstu,-0.056039344333934524
128561,Musketeer,Mona Lisa, LMMaaeeeiknorsstu,0.17732300359330444
128562,Musketeer,Beer,BMeeeeekrrstu,-0.02683055798595591
128563,Musketeer,Alaska,AMaaeeekklrsstu,0.055658139915665185
128564,Musketeer,Jellyfish,JMeeeefhikllrsstuy,0.04211982082898318
128565,Musketeer,Medic,MMcdeeeeikrstu,0.21413548313195363
128566,Musketeer,Mustard,MMadeeekrrssttuu,0.07671716294118573
128567,Musketeer,Hawaii,HMaaeeeiikrstuw,-0.018902139663813176
128568,Musketeer,Bass,BMaeeekrssstu,-0.08396938053740868
128569,Musketeer,Tutu,MTeeekrsttuuu,0.2999880441528733
128570,Musketeer,Barbecue,BMabceeeeekrrstuu,0.026860548338337505
128571,Musketeer,Balloon,BMaeeekllnoorstu,0.06203569532978542
128572,Musketeer,Gear,GMaeeeekrrstu,-0.015835285353603165
128573,Musketeer,Stable,MSabeeeeklrsttu,-0.0727421113742024
128574,Musketeer,Wheelchair,MWaceeeeehhiklrrstu,0.00716744432006513
128575,Musketeer,Storm,MSeeekmorrsttu,-0.03360145071808287
128576,Musketeer,Shorts,MSeeehkorrssttu,0.05807154191380446
128577,Musketeer,Steel,MSeeeeeklrsttu,-0.03559398178143358
128578,Musketeer,Bucket,BMceeeekkrsttuu,0.08270640065129198
128579,Musketeer,Dash,DMaeeehkrsstu,0.05076615915841194
128580,Musketeer,Walrus,MWaeeeklrrsstuu,0.1784415053618902
128581,Musketeer,Lemonade,LMadeeeeekmnorstu,0.11149919347021042
128582,Musketeer,Flag,FMaeeegklrstu,0.032914866631338295
128583,Musketeer,Cave,CMaeeeekrstuv,0.004014536593326869
128584,Musketeer,Ant,AMeeeknrsttu,0.04078559249200824
128585,Musketeer,Vampire,MVaeeeeikmprrstu,0.2166271148274046
128586,Musketeer,Tattoo,MTaeeekoorstttu,0.014521805591724075
128587,Musketeer,Ranch,MRaceeehknrstu,-0.0018218071885023283
128588,Musketeer,Locust,LMceeekorssttuu,0.20658885738859173
128589,Musketeer,Rifle,MReeeefiklrstu,0.16062268432609544
128590,Musketeer,Viking,MVeeegiikknrstu,0.2598415881959008
128591,Musketeer,Blizzard,BMadeeeiklrrstuzz,0.09075039546299969
128592,Musketeer,Makeup,MMaeeeekkprstuu,0.05189788202651874
128593,Musketeer,Potter,MPeeeekorrstttu,0.16172258215961735
128594,Musketeer,Taste,MTaeeeekrssttu,-0.026673128207333554
128595,Musketeer,Blues,BMeeeeklrsstuu,0.04712914933641717
128596,Musketeer,Golf,GMeeefklorstu,-0.03510093835683027
128597,Musketeer,Pine,MPeeeeiknrstu,0.06773765180999546
128598,Musketeer,Doll,DMeeekllorstu,0.18941997199857727
128599,Musketeer,Lunch,LMceeehknrstuu,-0.05396229887075927
128600,Musketeer,Skates,MSaeeeekkrssttu,0.06504640115955738
128601,Musketeer,Craft,CMaeeefkrrsttu,0.0059521029680658566
128602,Musketeer,Pew,MPeeeekrstuw,0.08457839986021036
128603,Musketeer,Pen,MPeeeeknrstu,0.0005533714672974843
128604,Musketeer,Butter,BMeeeekrrstttuu,0.018260599159159317
128605,Musketeer,Pillow,MPeeeikllorstuw,0.06034611958507643
128606,Musketeer,Castle,CMaeeeeklrssttu,0.19318675215963355
128607,Musketeer,Scroll,MSceeekllorrstu,0.029316741372551688
128608,Musketeer,Disk,DMeeeikkrsstu,-0.039527949546215156
128609,Musketeer,Drone,DMeeeeknorrstu,-0.00727242771223648
128610,Musketeer,Hammer,HMaeeeekmmrrstu,-0.004253631464872194
128611,Musketeer,Floor,FMeeekloorrstu,-0.04437692944323184
128612,Musketeer,Jail,JMaeeeiklrstu,-0.0394868050379111
128613,Musketeer,Break,BMaeeeekkrrstu,-0.06314299316236029
128614,Musketeer,Lace,LMaceeeekrstu,0.08122939017627845
128615,Musketeer,Pocket,MPceeeekkorsttu,0.019563019256867802
128616,Musketeer,Tin,MTeeeiknrstu,0.08246036142496027
128617,Musketeer,Flat,FMaeeeklrsttu,-0.08875326422425733
128618,Musketeer,Cuckoo,CMceeekkoorstuu,0.20261328264863437
128619,Musketeer,Hair,HMaeeeikrrstu,0.05078231781577975
128620,Musketeer,Mud,MMdeeekrstuu,0.025913607945926335
128621,Musketeer,Jeweler,JMeeeeeeklrrstuw,0.12234649488185152
128622,Musketeer,Hercules,HMceeeeeklrrsstuu,0.25489069328864716
128623,Musketeer,Blade,BMadeeeeklrstu,0.11465251080054273
128624,Musketeer,Mosquito,MMeeeikooqrssttuu,0.040788614921176664
128625,Musketeer,Pea,MPaeeeekrstu,0.12677530948493895
128626,Musketeer,Iceland,IMacdeeeeklnrstu,0.06094626236038048
128627,Musketeer,Frost,FMeeekorrssttu,0.025660191632475918
128628,Musketeer,Coach,CMaceeehkorstu,0.015491912451967195
128629,Musketeer,Potato,MPaeeekoorstttu,0.0383630587042317
128630,Musketeer,Snap,MSaeeeknprstu,-0.03981384416359986
128631,Musketeer,Cake,CMaeeeekkrstu,0.08760576992917293
128632,Musketeer,Turtle,MTeeeeklrrsttuu,0.05305369646325738
128633,Musketeer,Christmas,CMaeeehikmrrsssttu,0.08744810601957283
128634,Musketeer,Cherry,CMeeeehkrrrstuy,0.10579343794636392
128635,Musketeer,Moses,MMeeeekorssstu,0.12478140947127439
128636,Musketeer,Team,MTaeeeekmrstu,-0.03529434034810891
128637,Musketeer,Cane,CMaeeeeknrstu,0.2068320388831848
128638,Musketeer,Bulb,BMbeeeklrstuu,-0.06110521237283323
128639,Musketeer,Biscuit,BMceeeiikrssttuu,0.19254693647826626
128640,Musketeer,Spray,MSaeeekprrstuy,0.004474298877862113
128641,Musketeer,Pepper,MPeeeeekpprrstu,0.051749008259257205
128642,Musketeer,Puppet,MPeeeekpprsttuu,0.11103786957258951
128643,Musketeer,Mill,MMeeeikllrstu,0.0600223274118825
128644,Musketeer,Maracas,MMaaaceeekrrsstu,0.20342936907104683
128645,Musketeer,Foam,FMaeeekmorstu,-0.01927805855179807
128646,Musketeer,Yellowstone,MYeeeeekllnoorssttuw,0.07523841324233176
128647,Musketeer,Ice Age, AIMceeeeegkrstu,0.019942142211792573
128648,Musketeer,Memory,MMeeeekmorrstuy,-0.05727637624392042
128649,Musketeer,Jumper,JMeeeekmprrstuu,0.1645920319201535
128650,Musketeer,Comb,CMbeeekmorstu,0.12571999041539478
128651,Musketeer,Glasses,GMaeeeeklrsssstu,0.0834161607549265
128652,Musketeer,Pizza,MPaeeeikrstuzz,0.015843176861125387
128653,Musketeer,Soap,MSaeeekoprstu,0.004158190333753994
128654,Musketeer,Big Ben, BBMeeeegiknrstu,-0.026741203010832885
128655,Musketeer,Sled,MSdeeeeklrstu,0.13331395060015686
128656,Musketeer,Violet,MVeeeeiklorsttu,0.13611125968452462
128657,Musketeer,Bubble,BMbbeeeeklrstuu,0.020122260938349536
128658,Musketeer,Spoon,MSeeeknooprstu,0.04101225090186772
128659,Musketeer,Onion,MOeeeiknnorstu,0.0030607945179033165
128660,Musketeer,Genie,GMeeeeeiknrstu,0.17457026800389455
128661,Musketeer,Tank,MTaeeekknrstu,0.02145135203152856
128662,Musketeer,Sherlock,MSceeeehkklorrstu,0.1947387998804993
128663,Musketeer,Bay,BMaeeekrstuy,0.009175156000409478
128664,Musketeer,Dryer,DMeeeekrrrstuy,-0.020023284187942116
128665,Musketeer,Brother,BMeeeehkorrrsttu,0.04245285596471383
128666,Musketeer,Mess,MMeeeekrssstu,-0.08816163899826948
128667,Musketeer,Ladder,LMaddeeeekrrstu,0.041363511065178236
128668,Musketeer,Scarecrow,MSacceeeekorrrstuw,0.3167440541087993
128669,Musketeer,Notre Dame, DMNaeeeeekmorrsttu,0.24884108425476292
128670,Musketeer,Kilt,KMeeeiklrsttu,0.24372055034229548
128671,Musketeer,Shed,MSdeeeehkrstu,-0.06122305776690425
128672,Musketeer,Bonsai,BMaeeeiknorsstu,0.08077938060347283
128673,Musketeer,Wonderland,MWaddeeeeklnnorrstu,0.13855520428856824
128674,Musketeer,Sling,MSeeegiklnrstu,0.05107185881979608
128675,Musketeer,Squirrel,MSeeeeiklqrrrstuu,0.1825685047564389
128676,Musketeer,Hose,HMeeeekorsstu,0.02953125972565565
128677,Musketeer,Marathon,MMaaeeehknorrsttu,0.0008372451512613839
128678,Musketeer,Bride,BMdeeeeikrrstu,0.06776132475749973
128679,Musketeer,King Arthur, AKMeeeghiknrrrsttuu,0.23685337877613327
128680,Musketeer,Cowboy,CMbeeekoorstuwy,0.21255744020226136
128681,Musketeer,Governor,GMeeeeknoorrrstuv,0.032899659890524846
128682,Musketeer,Cable,CMabeeeeklrstu,-0.10800987307260548
128683,Musketeer,Razor,MRaeeekorrstuz,0.06373182692783345
128684,Musketeer,Fog,FMeeegkorstu,-0.03200606712099268
128685,Musketeer,Fever,FMeeeeekrrstuv,-0.0009837229417135294
128686,Musketeer,Street,MSeeeeekrrstttu,0.010986218249578432
128687,Musketeer,Texas,MTaeeeekrsstux,-0.0007669292178307557
128688,Musketeer,Napoleon,MNaeeeeklnooprstu,0.25308761213603964
128689,Musketeer,Earth,EMaeeehkrrsttu,-0.11325001033768094
128690,Musketeer,Cheese,CMeeeeeehkrsstu,-0.00741001318190801
128691,Musketeer,Dentist,DMeeeeiknrsstttu,0.0357169642035619
128692,Musketeer,Wheel,MWeeeeehklrstu,-0.0028530998420310885
128693,Musketeer,Butterfly,BMeeeefklrrstttuuy,0.06701485953997643
128694,Musketeer,Zombie,MZbeeeeikmorstu,0.16294249130756877
128695,Musketeer,Joan of Arc,  AJMaceeefknoorrstu,0.12126964609198786
128696,Musketeer,Blacksmith,BMaceeehikklmrssttu,0.17347608665942055
128697,Musketeer,Clock,CMceeekklorstu,0.00685905575015142
128698,Musketeer,Columbus,CMbeeeklmorsstuuu,0.11895170280063785
128699,Musketeer,Big Bang, BBMaeeeggiknrstu,-0.052269329494164
128700,Musketeer,Pentagon,MPaeeeegknnorsttu,-0.008594973103120884
128701,Musketeer,Army,AMeeekmrrstuy,0.207743742964605
128702,Musketeer,Rice,MRceeeeikrstu,-0.04913014538300598
128703,Musketeer,Minute,MMeeeeiknrsttuu,-0.06202354850845292
128704,Musketeer,Dollar,DMaeeekllorrstu,-0.08058460454231177
128705,Musketeer,Shoot,MSeeehkoorsttu,0.007895079239285906
128706,Musketeer,Cow,CMeeekorstuw,0.0016229079174156856
128707,Musketeer,Joker,JMeeeekkorrstu,0.26417280628094897
128708,Musketeer,University,MUeeeeiiknrrssttuvy,-0.04352467305777338
128709,Musketeer,Camp,CMaeeekmprstu,0.038242329512032436
128710,Musketeer,Mohawk,MMaeeehkkorstuw,0.1900230264348981
128711,Musketeer,Anthem,AMeeeehkmnrsttu,-0.016073372688719653
128712,Musketeer,Einstein,EMeeeeiiknnrssttu,0.15712144876867185
128713,Musketeer,Brick,BMceeeikkrrstu,-0.032863015803945295
128714,Musketeer,Crab,CMabeeekrrstu,0.04835247672468054
128715,Musketeer,Polish,MPeeehiklorsstu,0.06796393532837094
128716,Musketeer,Captain,CMaaeeeiknprsttu,0.2194818524003864
128717,Musketeer,Letter,LMeeeeekrrstttu,-0.032879615080851195
128718,Musketeer,Director,DMceeeeikorrrsttu,-0.06090997725967975
128719,Musketeer,Sister,MSeeeeikrrssttu,0.004160188812862905
128720,Musketeer,Mountie,MMeeeeiknorsttuu,0.3957058411754854
128721,Musketeer,Whistle,MWeeeehiklrssttu,0.0891918698919259
128722,Musketeer,Brass,BMaeeekrrssstu,0.09304264634782625
128723,Musketeer,Salad,MSaadeeeklrstu,-0.009868484130254122
128724,Musketeer,Cleopatra,CMaaeeeekloprrsttu,0.29501321268599573
128725,Musketeer,Bath,BMaeeehkrsttu,0.010298695897376893
128726,Musketeer,Goat,GMaeeekorsttu,0.04004211448327296
128727,Musketeer,Lightning,LMeeegghiiknnrsttu,0.004626017483349701
128728,Musketeer,Sherwood,MSdeeeehkoorrstuw,0.2536016001263215
128729,Musketeer,Sphinx,MSeeehiknprstux,0.22435458827995808
128730,Musketeer,River,MReeeeikrrstuv,0.009801768034093496
128731,Musketeer,Saloon,MSaeeeklnoorstu,0.229664496466867
128732,Musketeer,Ink,IMeeekknrstu,-0.043635897518399865
128733,Musketeer,Soup,MSeeekoprstuu,-0.05805575370926026
128734,Musketeer,Love,LMeeeekorstuv,-0.021280689820735683
128735,Musketeer,Lumberjack,LMabceeeejkkmrrstuu,0.3461069621049607
128736,Musketeer,Window,MWdeeeiknorstuw,-0.030182678523798412
128737,Musketeer,Collar,CMaeeekllorrstu,0.07796676074854614
128738,Musketeer,Ash,AMeeehkrsstu,0.04581145708599091
128739,Musketeer,Leaf,LMaeeeefkrstu,0.06720913390772056
128740,Musketeer,Pitcher,MPceeeehikrrsttu,0.05395605211282877
128741,Musketeer,Newton,MNeeeeknorsttuw,0.13941788416864972
128742,Musketeer,Crystal,CMaeeeklrrssttuy,-0.00496444054736534
128743,Musketeer,Tear,MTaeeeekrrstu,-0.07508693163414626
128744,Musketeer,Skull,MSeeekkllrstuu,0.10051960643389328
128745,Musketeer,Paint,MPaeeeiknrsttu,-0.014104556656990867
128746,Musketeer,Axe,AMeeeekrstux,0.1750307159969074
128747,Musketeer,Wing,MWeeegiknrstu,0.06133330928542593
128748,Musketeer,Scratch,MSacceeehkrrsttu,-0.05659482844914246
128749,Musketeer,Record,MRcdeeeekorrstu,-0.14431175559619505
128750,Musketeer,Sahara,MSaaaeeehkrrstu,0.14038563015380445
128751,Musketeer,Kitchen,KMceeeehiknrsttu,-0.02592537514803295
128752,Musketeer,Helmet,HMeeeeeklmrsttu,0.14636978479718732
128753,Musketeer,Smoke,MSeeeekkmorstu,0.013535648447671304
128754,Musketeer,Penny,MPeeeeknnrstuy,0.018647683200916868
128755,Musketeer,Gum,GMeeekmrstuu,0.0708238574064087
128756,Musketeer,Bee,BMeeeeekrstu,0.09988000605896868
128757,Musketeer,Guitar,GMaeeeikrrsttuu,-0.060820405875478274
128758,Musketeer,Nylon,MNeeeklnorstuy,-0.002318942130672211
128759,Musketeer,Volcano,MVaceeeklnoorstu,-0.02636629742604883
128760,Musketeer,Judge,JMdeeeegkrstuu,-0.020367686726790252
128761,Musketeer,Mile,MMeeeeiklrstu,-0.06437566757048709
128762,Musketeer,Tipi,MTeeeiikprstu,0.1859792855831081
128763,Musketeer,Baby,BMabeeekrstuy,-0.0037157125725315455
128764,Musketeer,Stethoscope,MSceeeeehkooprsstttu,0.202196771505743
128765,Musketeer,Dream,DMaeeeekmrrstu,0.015037727141001397
128766,Musketeer,Sand,MSadeeeknrstu,-0.0358089516385838
128767,Musketeer,Dwarf,DMaeeefkrrstuw,0.22229020300588034
128768,Musketeer,Astronaut,AMaeeeknorrsstttuu,0.12444048636676268
128769,Musketeer,Coast,CMaeeekorssttu,-0.05278287581536065
128770,Musketeer,Leather,LMaeeeeehkrrsttu,0.024061052754393096
128771,Musketeer,Fiddle,FMddeeeeiklrstu,0.10822532163899064
128772,Musketeer,Kiss,KMeeeikrssstu,0.09801174625036137
128773,Musketeer,Bikini,BMeeeiiikknrstu,0.048344712723939684
128774,Musketeer,Egg,EMeeeggkrstu,-0.022065603222786515
128775,Musketeer,Goldilocks,GMcdeeeikklloorsstu,0.28660123190981424
128776,Musketeer,Popcorn,MPceeeknooprrstu,0.11580108654114807
128777,Musketeer,Ear,EMaeeekrrstu,-0.033816346864368844
128778,Musketeer,Caesar,CMaaeeeekrrsstu,0.18498815644890343
128779,Musketeer,Greenhouse,GMeeeeeehknorrsstuu,-0.10742025057344243
128780,Musketeer,Dust,DMeeekrssttuu,-0.012031335528536986
128781,Musketeer,Slipper,MSeeeeiklpprrstu,0.1512453795484265
128782,Musketeer,Troll,MTeeekllorrstu,0.11297592099761523
128783,Musketeer,Quack,MQaceeekkrstuu,0.15723582161516048
128784,Musketeer,Volume,MVeeeeklmorstuu,-0.07171240332662397
128785,Musketeer,Ski,MSeeeikkrstu,0.03428108343400738
128786,Musketeer,Russia,MRaeeeikrssstuu,0.02966438877499045
